"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2"
"MDK_NCL","MDK_NCL","MK","Mdk","Ncl","","","","","PMID: 28356350","Secreted Signaling","Mdk  - Ncl"
"MDK_ALK","MDK_ALK","MK","Mdk","Alk","","","","","PMID: 19459784","Secreted Signaling","Mdk  - Alk"
"PTN_PTPRZ1","PTN_PTPRZ1","PTN","Ptn","Ptprz1","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Ptprz1"
"PTN_SDC1","PTN_SDC1","PTN","Ptn","Sdc1","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Sdc1"
"PTN_SDC2","PTN_SDC2","PTN","Ptn","Sdc2","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Sdc2"
"PTN_SDC3","PTN_SDC3","PTN","Ptn","Sdc3","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Sdc3"
"PTN_SDC4","PTN_SDC4","PTN","Ptn","Sdc4","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Sdc4"
"PTN_ITGAV_ITGB3","PTN_ITGAV_ITGB3","PTN","Ptn","ITGAV_ITGB3","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - (Itgav+Itgb3)"
"PTN_NCL","PTN_NCL","PTN","Ptn","Ncl","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Ncl"
"PTN_ALK","PTN_ALK","PTN","Ptn","Alk","","","","","PMID: 28356350; PMID: 25620911","Secreted Signaling","Ptn  - Alk"
"POSTN_ITGAV_ITGB3","POSTN_ITGAV_ITGB3","PERIOSTIN","Postn","ITGAV_ITGB3","","","","","PMID: 26721738","Secreted Signaling","Postn  - (Itgav+Itgb3)"
"POSTN_ITGAV_ITGB5","POSTN_ITGAV_ITGB5","PERIOSTIN","Postn","ITGAV_ITGB5","","","","","PMID: 26721738","Secreted Signaling","Postn  - (Itgav+Itgb5)"
"AGT_AGTR1A","AGT_AGTR1A","AGT","Agt","Agtr1a","","","","","KEGG: mmu04080","Secreted Signaling","Agt  - Agtr1a"
"AGT_AGTR1B","AGT_AGTR1B","AGT","Agt","Agtr1b","","","","","KEGG: mmu04080","Secreted Signaling","Agt  - Agtr1b"
"GRP_GRPR","GRP_GRPR","GPR","Grp","Grpr","","","","","KEGG: mmu04080","Secreted Signaling","Grp  - Grpr"
"NMB_NMBR","NMB_NMBR","GPR","Nmb","Nmbr","","","","","KEGG: mmu04080","Secreted Signaling","Nmb  - Nmbr"
"KNG1_BDKRB1","KNG1_BDKRB1","BRADYKININ","Kng1","Bdkrb1","","","","","KEGG: mmu04080","Secreted Signaling","Kng1  - Bdkrb1"
"KNG1_BDKRB2","KNG1_BDKRB2","BRADYKININ","Kng1","Bdkrb2","","","","","KEGG: mmu04080","Secreted Signaling","Kng1  - Bdkrb2"
"KNG2_BDKRB1","KNG2_BDKRB1","BRADYKININ","Kng2","Bdkrb1","","","","","KEGG: mmu04080","Secreted Signaling","Kng2  - Bdkrb1"
"KNG2_BDKRB2","KNG2_BDKRB2","BRADYKININ","Kng2","Bdkrb2","","","","","KEGG: mmu04080","Secreted Signaling","Kng2  - Bdkrb2"
"C3_C3AR1","C3_C3AR1","COMPLEMENT","C3","C3ar1","","","","","KEGG: mmu04080","Secreted Signaling","C3  - C3ar1"
"C3_CR2","C3_CR2","COMPLEMENT","C3","Cr2","","","","","PMID: 16234578","Secreted Signaling","C3  - Cr2"
"C3_ITGAM_ITGB2","C3_ITGAM_ITGB2","COMPLEMENT","C3","ITGAM_ITGB2","","","","","PMID: 16234578","Secreted Signaling","C3  - (Itgam+Itgb2)"
"C3_ITGAX_ITGB2","C3_ITGAX_ITGB2","COMPLEMENT","C3","ITGAX_ITGB2","","","","","PMID: 16234578","Secreted Signaling","C3  - (Itgax+Itgb2)"
"C4A_C3AR1","C4A_C3AR1","COMPLEMENT","C4a","C3ar1","","","","","PMID: 16234578","Secreted Signaling","C4a  - C3ar1"
"C4B_CR2","C4B_CR2","COMPLEMENT","C4b","Cr2","","","","","PMID: 16234578","Secreted Signaling","C4b  - Cr2"
"HC_C5AR1","HC_C5AR1","COMPLEMENT","Hc","C5ar1","","","","","KEGG: mmu04080","Secreted Signaling","Hc  - C5ar1"
"CCK_CCKAR","CCK_CCKAR","CCK","Cck","Cckar","","","","","KEGG: mmu04080","Secreted Signaling","Cck  - Cckar"
"CCK_CCKBR","CCK_CCKBR","CCK","Cck","Cckbr","","","","","KEGG: mmu04080","Secreted Signaling","Cck  - Cckbr"
"EDN1_EDNRA","EDN1_EDNRA","EDN","Edn1","Ednra","","","","","KEGG: mmu04080","Secreted Signaling","Edn1  - Ednra"
"EDN2_EDNRA","EDN2_EDNRA","EDN","Edn2","Ednra","","","","","KEGG: mmu04080","Secreted Signaling","Edn2  - Ednra"
"EDN3_EDNRA","EDN3_EDNRA","EDN","Edn3","Ednra","","","","","KEGG: mmu04080","Secreted Signaling","Edn3  - Ednra"
"EDN1_EDNRB","EDN1_EDNRB","EDN","Edn1","Ednrb","","","","","KEGG: mmu04080","Secreted Signaling","Edn1  - Ednrb"
"EDN2_EDNRB","EDN2_EDNRB","EDN","Edn2","Ednrb","","","","","KEGG: mmu04080","Secreted Signaling","Edn2  - Ednrb"
"EDN3_EDNRB","EDN3_EDNRB","EDN","Edn3","Ednrb","","","","","KEGG: mmu04080","Secreted Signaling","Edn3  - Ednrb"
"GAL_GALR1","GAL_GALR1","GALANIN","Gal","Galr1","","","","","KEGG: mmu04080","Secreted Signaling","Gal  - Galr1"
"GAL_GALR2","GAL_GALR2","GALANIN","Gal","Galr2","","","","","KEGG: mmu04080","Secreted Signaling","Gal  - Galr2"
"GAL_GALR3","GAL_GALR3","GALANIN","Gal","Galr3","","","","","KEGG: mmu04080","Secreted Signaling","Gal  - Galr3"
"GALP_GALR1","GALP_GALR1","GALANIN","Galp","Galr1","","","","","PMID: 23233848","Secreted Signaling","Galp  - Galr1"
"GALP_GALR2","GALP_GALR2","GALANIN","Galp","Galr2","","","","","PMID: 23233848","Secreted Signaling","Galp  - Galr2"
"GHRL_GHSR","GHRL_GHSR","GHRELIN","Ghrl","Ghsr","","GHRL antagonist","","","KEGG: mmu04080; PMID: 29233536","Secreted Signaling","Ghrl  - Ghsr"
"KISS1_KISS1R","KISS1_KISS1R","KISS1","Kiss1","Kiss1r","","","","","KEGG: mmu04080","Secreted Signaling","Kiss1  - Kiss1r"
"POMC_MC1R","POMC_MC1R","MELANOCORTIN","Pomc","Mc1r","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Mc1r"
"POMC_MC2R","POMC_MC2R","MELANOCORTIN","Pomc","Mc2r","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Mc2r"
"POMC_MC3R","POMC_MC3R","MELANOCORTIN","Pomc","Mc3r","","POMC antagonist","","","KEGG: mmu04080; PMID: 11024027","Secreted Signaling","Pomc  - Mc3r"
"POMC_MC4R","POMC_MC4R","MELANOCORTIN","Pomc","Mc4r","","POMC antagonist","","","KEGG: mmu04080; PMID: 11024027","Secreted Signaling","Pomc  - Mc4r"
"POMC_MC5R","POMC_MC5R","MELANOCORTIN","Pomc","Mc5r","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Mc5r"
"NMU_NMUR1","NMU_NMUR1","NMU","Nmu","Nmur1","","","","","KEGG: mmu04080","Secreted Signaling","Nmu  - Nmur1"
"NMU_NMUR2","NMU_NMUR2","NMU","Nmu","Nmur2","","","","","KEGG: mmu04080","Secreted Signaling","Nmu  - Nmur2"
"NMS_NMUR1","NMS_NMUR1","NMU","Nms","Nmur1","","","","","PMID: 29288685","Secreted Signaling","Nms  - Nmur1"
"NMS_NMUR2","NMS_NMUR2","NMU","Nms","Nmur2","","","","","PMID: 29288685","Secreted Signaling","Nms  - Nmur2"
"NPFF_NPFFR1","NPFF_NPFFR1","NPFF","Npff","Npffr1","","","","","KEGG: mmu04080","Secreted Signaling","Npff  - Npffr1"
"NPFF_NPFFR2","NPFF_NPFFR2","NPFF","Npff","Npffr2","","","","","KEGG: mmu04080","Secreted Signaling","Npff  - Npffr2"
"NPY_NPY1R","NPY_NPY1R","NPY","Npy","Npy1r","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Npy1r"
"NPY_NPY2R","NPY_NPY2R","NPY","Npy","Npy2r","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Npy2r"
"NPY_NPY4R","NPY_NPY4R","NPY","Npy","Npy4r","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Npy4r"
"NPY_NPY5R","NPY_NPY5R","NPY","Npy","Npy5r","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Npy5r"
"NPY_NPY6R","NPY_NPY6R","NPY","Npy","Npy6r","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Npy6r"
"NPY_GPR83","NPY_GPR83","NPY","Npy","Gpr83","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Gpr83"
"NPY_PGR15L","NPY_PGR15L","NPY","Npy","Pgr15l","","","","","KEGG: mmu04080","Secreted Signaling","Npy  - Pgr15l"
"PPY_NPY1R","PPY_NPY1R","NPY","Ppy","Npy1r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy1r"
"PPY_NPY2R","PPY_NPY2R","NPY","Ppy","Npy2r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy2r"
"PPY_NPY4R","PPY_NPY4R","NPY","Ppy","Npy4r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy4r"
"PPY_NPY5R","PPY_NPY5R","NPY","Ppy","Npy5r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy5r"
"PPY_NPY6R","PPY_NPY6R","NPY","Ppy","Npy6r","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Npy6r"
"PPY_GPR83","PPY_GPR83","NPY","Ppy","Gpr83","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Gpr83"
"PPY_PGR15L","PPY_PGR15L","NPY","Ppy","Pgr15l","","","","","KEGG: mmu04080","Secreted Signaling","Ppy  - Pgr15l"
"PYY_NPY1R","PYY_NPY1R","NPY","Pyy","Npy1r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy1r"
"PYY_NPY2R","PYY_NPY2R","NPY","Pyy","Npy2r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy2r"
"PYY_NPY4R","PYY_NPY4R","NPY","Pyy","Npy4r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy4r"
"PYY_NPY5R","PYY_NPY5R","NPY","Pyy","Npy5r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy5r"
"PYY_NPY6R","PYY_NPY6R","NPY","Pyy","Npy6r","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Npy6r"
"PYY_GPR83","PYY_GPR83","NPY","Pyy","Gpr83","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Gpr83"
"PYY_PGR15L","PYY_PGR15L","NPY","Pyy","Pgr15l","","","","","KEGG: mmu04080","Secreted Signaling","Pyy  - Pgr15l"
"NPB_NPBWR1","NPB_NPBWR1","NPW-B","Npb","Npbwr1","","","","","KEGG: mmu04080","Secreted Signaling","Npb  - Npbwr1"
"NPW_NPBWR1","NPW_NPBWR1","NPW-B","Npw","Npbwr1","","","","","KEGG: mmu04080","Secreted Signaling","Npw  - Npbwr1"
"NTS_NTSR1","NTS_NTSR1","NTS","Nts","Ntsr1","","","","","KEGG: mmu04080","Secreted Signaling","Nts  - Ntsr1"
"NTS_NTSR2","NTS_NTSR2","NTS","Nts","Ntsr2","","","","","KEGG: mmu04080","Secreted Signaling","Nts  - Ntsr2"
"PDYN_OPRD1","PDYN_OPRD1","OPIOID","Pdyn","Oprd1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprd1"
"PDYN_OPRK1","PDYN_OPRK1","OPIOID","Pdyn","Oprk1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprk1"
"PDYN_OPRL1","PDYN_OPRL1","OPIOID","Pdyn","Oprl1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprl1"
"PDYN_OPRM1","PDYN_OPRM1","OPIOID","Pdyn","Oprm1","","","","","KEGG: mmu04080","Secreted Signaling","Pdyn  - Oprm1"
"PENK_OPRD1","PENK_OPRD1","OPIOID","Penk","Oprd1","","","","","KEGG: mmu04080","Secreted Signaling","Penk  - Oprd1"
"PENK_OPRK1","PENK_OPRK1","OPIOID","Penk","Oprk1","","","","","KEGG: mmu04080","Secreted Signaling","Penk  - Oprk1"
"PENK_OPRL1","PENK_OPRL1","OPIOID","Penk","Oprl1","","","","","KEGG: mmu04080","Secreted Signaling","Penk  - Oprl1"
"PENK_OPRM1","PENK_OPRM1","OPIOID","Penk","Oprm1","","","","","KEGG: mmu04080","Secreted Signaling","Penk  - Oprm1"
"POMC_OPRD1","POMC_OPRD1","OPIOID","Pomc","Oprd1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprd1"
"POMC_OPRK1","POMC_OPRK1","OPIOID","Pomc","Oprk1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprk1"
"POMC_OPRL1","POMC_OPRL1","OPIOID","Pomc","Oprl1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprl1"
"POMC_OPRM1","POMC_OPRM1","OPIOID","Pomc","Oprm1","","","","","KEGG: mmu04080","Secreted Signaling","Pomc  - Oprm1"
"HCRT_HCRTR1","HCRT_HCRTR1","HCRT","Hcrt","Hcrtr1","","","","","KEGG: mmu04080","Secreted Signaling","Hcrt  - Hcrtr1"
"HCRT_HCRTR2","HCRT_HCRTR2","HCRT","Hcrt","Hcrtr2","","","","","KEGG: mmu04080","Secreted Signaling","Hcrt  - Hcrtr2"
"OXT_OXTR","OXT_OXTR","OXT","Oxt","Oxtr","","","","","KEGG: mmu04080","Secreted Signaling","Oxt  - Oxtr"
"SST_SSTR1","SST_SSTR1","SEMATOSTATIN","Sst","Sstr1","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr1"
"SST_SSTR2","SST_SSTR2","SEMATOSTATIN","Sst","Sstr2","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr2"
"SST_SSTR3","SST_SSTR3","SEMATOSTATIN","Sst","Sstr3","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr3"
"SST_SSTR4","SST_SSTR4","SEMATOSTATIN","Sst","Sstr4","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr4"
"SST_SSTR5","SST_SSTR5","SEMATOSTATIN","Sst","Sstr5","","","","","KEGG: mmu04080","Secreted Signaling","Sst  - Sstr5"
"CORT_SSTR1","CORT_SSTR1","SEMATOSTATIN","Cort","Sstr1","","","","","KEGG: mmu04080","Secreted Signaling","Cort  - Sstr1"
"CORT_SSTR2","CORT_SSTR2","SEMATOSTATIN","Cort","Sstr2","","","","","KEGG: mmu04080","Secreted Signaling","Cort  - Sstr2"
"CORT_SSTR3","CORT_SSTR3","SEMATOSTATIN","Cort","Sstr3","","","","","KEGG: mmu04080","Secreted Signaling","Cort  - Sstr3"
"CORT_SSTR4","CORT_SSTR4","SEMATOSTATIN","Cort","Sstr4","","","","","KEGG: mmu04080","Secreted Signaling","Cort  - Sstr4"
"CORT_SSTR5","CORT_SSTR5","SEMATOSTATIN","Cort","Sstr5","","","","","KEGG: mmu04080","Secreted Signaling","Cort  - Sstr5"
"TAC1_TACR1","TAC1_TACR1","TAC","Tac1","Tacr1","","","","","KEGG: mmu04080","Secreted Signaling","Tac1  - Tacr1"
"TAC4_TACR1","TAC4_TACR1","TAC","Tac4","Tacr1","","","","","KEGG: mmu04080","Secreted Signaling","Tac4  - Tacr1"
"TAC1_TACR2","TAC1_TACR2","TAC","Tac1","Tacr2","","","","","KEGG: mmu04080","Secreted Signaling","Tac1  - Tacr2"
"TAC2_TACR3","TAC2_TACR3","TAC","Tac2","Tacr3","","","","","KEGG: mmu04080","Secreted Signaling","Tac2  - Tacr3"
"UTS2_UTS2R","UTS2_UTS2R","UTS2","Uts2","Uts2r","","","","","KEGG: mmu04080","Secreted Signaling","Uts2  - Uts2r"
"AVP_AVPR2","AVP_AVPR2","AVP","Avp","Avpr2","","","","","KEGG: mmu04080","Secreted Signaling","Avp  - Avpr2"
"AVP_AVPR1A","AVP_AVPR1A","AVP","Avp","Avpr1a","","","","","KEGG: mmu04080","Secreted Signaling","Avp  - Avpr1a"
"AVP_AVPR1B","AVP_AVPR1B","AVP","Avp","Avpr1b","","","","","KEGG: mmu04080","Secreted Signaling","Avp  - Avpr1b"
"PRLH_PRLHR","PRLH_PRLHR","PRLH","Prlh","Prlhr","","","","","KEGG: mmu04080","Secreted Signaling","Prlh  - Prlhr"
"GM10334_F2R","GM10334_F2R","PARs","Gm10334","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2r"
"TRY5_F2R","TRY5_F2R","PARs","Try5","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Try5  - F2r"
"CTSG_F2R","CTSG_F2R","PARs","Ctsg","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Ctsg  - F2r"
"F2_F2R","F2_F2R","PARs","F2","F2r","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2r"
"GZMA_F2R","GZMA_F2R","PARs","Gzma","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Gzma  - F2r"
"PRSS2_F2R","PRSS2_F2R","PARs","Prss2","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Prss2  - F2r"
"TRY4_F2R","TRY4_F2R","PARs","Try4","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2r"
"TRY10_F2R","TRY10_F2R","PARs","Try10","F2r","","","","","KEGG: mmu04080","Secreted Signaling","Try10  - F2r"
"GM10334_F2RL1","GM10334_F2RL1","PARs","Gm10334","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl1"
"TRY5_F2RL1","TRY5_F2RL1","PARs","Try5","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Try5  - F2rl1"
"CTSG_F2RL1","CTSG_F2RL1","PARs","Ctsg","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Ctsg  - F2rl1"
"F2_F2RL1","F2_F2RL1","PARs","F2","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl1"
"GZMA_F2RL1","GZMA_F2RL1","PARs","Gzma","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Gzma  - F2rl1"
"PRSS2_F2RL1","PRSS2_F2RL1","PARs","Prss2","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Prss2  - F2rl1"
"TRY4_F2RL1","TRY4_F2RL1","PARs","Try4","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl1"
"TRY10_F2RL1","TRY10_F2RL1","PARs","Try10","F2rl1","","","","","KEGG: mmu04080","Secreted Signaling","Try10  - F2rl1"
"GM10334_F2RL2","GM10334_F2RL2","PARs","Gm10334","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl2"
"TRY5_F2RL2","TRY5_F2RL2","PARs","Try5","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Try5  - F2rl2"
"CTSG_F2RL2","CTSG_F2RL2","PARs","Ctsg","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Ctsg  - F2rl2"
"F2_F2RL2","F2_F2RL2","PARs","F2","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl2"
"GZMA_F2RL2","GZMA_F2RL2","PARs","Gzma","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Gzma  - F2rl2"
"PRSS2_F2RL2","PRSS2_F2RL2","PARs","Prss2","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Prss2  - F2rl2"
"TRY4_F2RL2","TRY4_F2RL2","PARs","Try4","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl2"
"TRY10_F2RL2","TRY10_F2RL2","PARs","Try10","F2rl2","","","","","KEGG: mmu04080","Secreted Signaling","Try10  - F2rl2"
"GM10334_F2RL3","GM10334_F2RL3","PARs","Gm10334","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - F2rl3"
"TRY5_F2RL3","TRY5_F2RL3","PARs","Try5","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Try5  - F2rl3"
"CTSG_F2RL3","CTSG_F2RL3","PARs","Ctsg","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Ctsg  - F2rl3"
"F2_F2RL3","F2_F2RL3","PARs","F2","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","F2  - F2rl3"
"GZMA_F2RL3","GZMA_F2RL3","PARs","Gzma","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Gzma  - F2rl3"
"PLG_F2RL3","PLG_F2RL3","PARs","Plg","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Plg  - F2rl3"
"PRSS2_F2RL3","PRSS2_F2RL3","PARs","Prss2","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Prss2  - F2rl3"
"TRY4_F2RL3","TRY4_F2RL3","PARs","Try4","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - F2rl3"
"TRY10_F2RL3","TRY10_F2RL3","PARs","Try10","F2rl3","","","","","KEGG: mmu04080","Secreted Signaling","Try10  - F2rl3"
"GM10334_PARD3","GM10334_PARD3","PARs","Gm10334","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Gm10334  - Pard3"
"TRY5_PARD3","TRY5_PARD3","PARs","Try5","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Try5  - Pard3"
"CTSG_PARD3","CTSG_PARD3","PARs","Ctsg","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Ctsg  - Pard3"
"F2_PARD3","F2_PARD3","PARs","F2","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","F2  - Pard3"
"GZMA_PARD3","GZMA_PARD3","PARs","Gzma","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Gzma  - Pard3"
"PLG_PARD3","PLG_PARD3","PARs","Plg","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Plg  - Pard3"
"PRSS2_PARD3","PRSS2_PARD3","PARs","Prss2","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Prss2  - Pard3"
"TRY4_PARD3","TRY4_PARD3","PARs","Try4","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Try4  - Pard3"
"TRY10_PARD3","TRY10_PARD3","PARs","Try10","Pard3","","","","","KEGG: mmu04080","Secreted Signaling","Try10  - Pard3"
"PMCH_MCHR1","PMCH_MCHR1","PMCH","Pmch","Mchr1","","","","","KEGG: mmu04080","Secreted Signaling","Pmch  - Mchr1"
"PROK1_PROKR2","PROK1_PROKR2","PROK","Prok1","Prokr2","","","","","PMID: 24496457","Secreted Signaling","Prok1  - Prokr2"
"PROK1_PROKR1","PROK1_PROKR1","PROK","Prok1","Prokr1","","","","","PMID: 24496457","Secreted Signaling","Prok1  - Prokr1"
"PROK2_PROKR1","PROK2_PROKR1","PROK","Prok2","Prokr1","","","","","PMID: 24496457","Secreted Signaling","Prok2  - Prokr1"
"PROK2_PROKR2","PROK2_PROKR2","PROK","Prok2","Prokr2","","","","","PMID: 24496457","Secreted Signaling","Prok2  - Prokr2"
"ADCYAP1_ADCYAP1R1","ADCYAP1_ADCYAP1R1","PACAP","Adcyap1","Adcyap1r1","","","","","PMID: 21350482","Secreted Signaling","Adcyap1  - Adcyap1r1"
"VIP_VIPR1","VIP_VIPR1","VIP","Vip","Vipr1","","","","","PMID: 10655512","Secreted Signaling","Vip  - Vipr1"
"VIP_VIPR2","VIP_VIPR2","VIP","Vip","Vipr2","","","","","KEGG: mmu04080","Secreted Signaling","Vip  - Vipr2"
"NPPA_NPR1","NPPA_NPR1","NPR1","Nppa","Npr1","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppa  - Npr1"
"NPPB_NPR1","NPPB_NPR1","NPR1","Nppb","Npr1","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppb  - Npr1"
"NPPC_NPR2","NPPC_NPR2","NPR2","Nppc","Npr2","","","","","KEGG: mmu04080; PMID:29934640","Secreted Signaling","Nppc  - Npr2"
"KITL_KIT","KITL_KIT","KIT","Kitl","Kit","","","","","KEGG: mmu04080","Secreted Signaling","Kitl  - Kit"
"GCG_GIPR","GCG_GIPR","GIPR","Gcg","Gipr","","","","","KEGG: mmu04080","Secreted Signaling","Gcg  - Gipr"
"GIP_GIPR","GIP_GIPR","GIPR","Gip","Gipr","","","","","KEGG: mmu04080","Secreted Signaling","Gip  - Gipr"
"FSHB_FSHR","FSHB_FSHR","FSH","Fshb","Fshr","","","","","KEGG: mmu04080","Secreted Signaling","Fshb  - Fshr"
"CGA_FSHR","CGA_FSHR","FSH","Cga","Fshr","","","","","KEGG: mmu04080","Secreted Signaling","Cga  - Fshr"
"LHB_LHCGR","LHB_LHCGR","LHB","Lhb","Lhcgr","","","","","KEGG: mmu04080","Secreted Signaling","Lhb  - Lhcgr"
"CGA_LHCGR","CGA_LHCGR","LHB","Cga","Lhcgr","","","","","KEGG: mmu04080","Secreted Signaling","Cga  - Lhcgr"
"TSHB_TSHR","TSHB_TSHR","TSH","Tshb","Tshr","","","","","KEGG: mmu04080","Secreted Signaling","Tshb  - Tshr"
"CGA_TSHR","CGA_TSHR","TSH","Cga","Tshr","","","","","KEGG: mmu04080","Secreted Signaling","Cga  - Tshr"
"BDNF_NTRK2","BDNF_NTRK2","NT","Bdnf","Ntrk2","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Bdnf  - Ntrk2"
"NGF_NTRK1","NGF_NTRK1","NT","Ngf","Ntrk1","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ngf  - Ntrk1"
"FLT3L_FLT3","FLT3L_FLT3","FLT3","Flt3l","Flt3","","","","","PMID: 25992210","Secreted Signaling","Flt3l  - Flt3"
"HGF_MET","HGF_MET","HGF","Hgf","Met","","","","","PMID: 28475121","Secreted Signaling","Hgf  - Met"
"NGFA_NTRK1","NGFA_NTRK1","NT","Klk1b4","Ntrk1","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ngfa  - Ntrk1"
"NTF3_NTRK1","NTF3_NTRK1","NT","Ntf3","Ntrk1","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk1"
"NTF3_NTRK2","NTF3_NTRK2","NT","Ntf3","Ntrk2","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk2"
"NTF3_NTRK3","NTF3_NTRK3","NT","Ntf3","Ntrk3","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf3  - Ntrk3"
"NTF5_NTRK2","NTF5_NTRK2","NT","Ntf5","Ntrk2","","","NGFR activation receptor","","PMID: 27908981","Secreted Signaling","Ntf5  - Ntrk2"
"SEMA3A_NRP1_PLXNA1","SEMA3A_NRP1_PLXNA1","SEMA3","Sema3a","NRP1_PLXNA1","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna1)"
"SEMA3A_NRP1_PLXNA2","SEMA3A_NRP1_PLXNA2","SEMA3","Sema3a","NRP1_PLXNA2","","","","","PMID: 27533782","Secreted Signaling","Sema3a  - (Nrp1+Plxna2)"
