"","interaction_name","pathway_name","ligand","receptor","agonist","antagonist","co_A_receptor","co_I_receptor","evidence","annotation","interaction_name_2","is_neurotransmitter","ligand.symbol","ligand.family","ligand.location","ligand.keyword","ligand.secreted_type","ligand.transmembrane","receptor.symbol","receptor.family","receptor.location","receptor.keyword","receptor.surfaceome_main","receptor.surfaceome_sub","receptor.adhesome","receptor.secreted_type","receptor.transmembrane","version"
"CD80_CD28","CD80_CD28","CD80","Cd80","Cd28","","","","","PMID: 23954143","Cell-Cell Contact","Cd80  - Cd28",FALSE,"Cd80","","Membrane","Membrane, Signal, Reference proteome, Host-virus interaction, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Direct protein sequencing, Host cell receptor for virus entry, Receptor, Alternative splicing, 3D-structure, Glycoprotein","",TRUE,"Cd28","","Cell surface, Membrane","Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Alternative splicing, 3D-structure, Glycoprotein","Unclassified","Unclassified","","",TRUE,"CellChatDB v1"
"CD80_CTLA4","CD80_CTLA4","CD80","Cd80","Ctla4","","","","","PMID: 23954143","Cell-Cell Contact","Cd80  - Ctla4",FALSE,"Cd80","","Membrane","Membrane, Signal, Reference proteome, Host-virus interaction, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Phosphoprotein, Transmembrane, Direct protein sequencing, Host cell receptor for virus entry, Receptor, Alternative splicing, 3D-structure, Glycoprotein","",TRUE,"Ctla4","","Cell membrane","Systemic lupus erythematosus, Immunity, Membrane, Pharmaceutical, Disulfide bond, Diabetes mellitus, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure","Unclassified","Unclassified","","",TRUE,"CellChatDB v1"
"CD86_CD28","CD86_CD28","CD86","Cd86","Cd28","","","","","PMID: 23954143","Cell-Cell Contact","Cd86  - Cd28",FALSE,"Cd86","","Cell membrane","Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, 3D-structure, Ubl conjugation","",TRUE,"Cd28","","Cell surface, Membrane","Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Phosphoprotein, Disulfide bond, Transmembrane, Alternative splicing, 3D-structure, Glycoprotein","Unclassified","Unclassified","","",TRUE,"CellChatDB v1"
"CD86_CTLA4","CD86_CTLA4","CD86","Cd86","Ctla4","","","","","PMID: 23954143","Cell-Cell Contact","Cd86  - Ctla4",FALSE,"Cd86","","Cell membrane","Immunity, Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, 3D-structure, Ubl conjugation","",TRUE,"Ctla4","","Cell membrane","Systemic lupus erythematosus, Immunity, Membrane, Pharmaceutical, Disulfide bond, Diabetes mellitus, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure","Unclassified","Unclassified","","",TRUE,"CellChatDB v1"
"CD96_PVR","CD96_PVR","CD96","Cd96","Pvr","","","","","PMID: 15034010","Cell-Cell Contact","Cd96  - Pvr",FALSE,"Cd96","","Membrane","Disease variant, Chromosomal rearrangement, Membrane, Signal, Reference proteome, Immunoglobulin domain, Transmembrane helix, Disulfide bond, Transmembrane, Craniosynostosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein","",TRUE,"Pvr","Nectin","Cell membrane, Secreted","Membrane, Host-virus interaction, Disulfide bond, Secreted, Transmembrane, Host cell receptor for virus entry, Receptor, Alternative splicing, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, 3D-structure, Cell adhesion, Repeat","Receptors","IG;OtherPVR","Adhesion receptor","secreted",TRUE,"CellChatDB v1"
"CD99_PILRA","CD99_PILRA","CD99","Cd99","Pilra","","","","","PMID: 18234675","Cell-Cell Contact","Cd99  - Pilra",FALSE,"Cd99","CD99","Membrane","Membrane, Signal, Reference proteome, Transmembrane helix, Phosphoprotein, Transmembrane, Direct protein sequencing, Alternative splicing, 3D-structure, Cell adhesion, Glycoprotein","",TRUE,"Pilra","","Cell membrane, Secreted, Membrane","Membrane, Signal, Reference proteome, Host-virus interaction, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Secreted, Transmembrane, Receptor, Alternative splicing, 3D-structure, Glycoprotein","Unclassified","Unclassified","","secreted",TRUE,"CellChatDB v1"
"CD99_CD99","CD99_CD99","CD99","Cd99","Cd99","","","","","KEGG: mmu04514","Cell-Cell Contact","Cd99  - Cd99",FALSE,"Cd99","CD99","Membrane","Membrane, Signal, Reference proteome, Transmembrane helix, Phosphoprotein, Transmembrane, Direct protein sequencing, Alternative splicing, 3D-structure, Cell adhesion, Glycoprotein","",TRUE,"Cd99","CD99","Membrane","Membrane, Signal, Reference proteome, Transmembrane helix, Phosphoprotein, Transmembrane, Direct protein sequencing, Alternative splicing, 3D-structure, Cell adhesion, Glycoprotein","","","","",TRUE,"CellChatDB v1"
"CDH15_CDH15","CDH15_CDH15","CDH","Cdh15","Cdh15","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh15  - Cdh15",FALSE,"Cdh15","","Cell membrane","Disease variant, Chromosomal rearrangement, Membrane, Signal, Reference proteome, Intellectual disability, Cell membrane, Transmembrane helix, Metal-binding, Transmembrane, Calcium, Cleavage on pair of basic residues, Glycoprotein, Cell adhesion, Repeat","",NA,"Cdh15","","Cell membrane","Disease variant, Chromosomal rearrangement, Membrane, Signal, Reference proteome, Intellectual disability, Cell membrane, Transmembrane helix, Metal-binding, Transmembrane, Calcium, Cleavage on pair of basic residues, Glycoprotein, Cell adhesion, Repeat","Miscellaneous","CadherinClassic;StructuralAndAdhesion","","",NA,"CellChatDB v1"
"CDH4_CDH4","CDH4_CDH4","CDH","Cdh4","Cdh4","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh4  - Cdh4",FALSE,"Cdh4","","Cell membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Metal-binding, Transmembrane, Calcium, Cleavage on pair of basic residues, Alternative splicing, Glycoprotein, Cell adhesion, Repeat","",NA,"Cdh4","","Cell membrane","Membrane, Signal, Reference proteome, Cell membrane, Transmembrane helix, Metal-binding, Transmembrane, Calcium, Cleavage on pair of basic residues, Alternative splicing, Glycoprotein, Cell adhesion, Repeat","Miscellaneous","CadherinClassic;StructuralAndAdhesion","","",NA,"CellChatDB v1"
"CDH2_CDH2","CDH2_CDH2","CDH","Cdh2","Cdh2","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh2  - Cdh2",FALSE,"Cdh2","","Adherens junction, Cell membrane, Sarcolemma, Desmosome, Cell surface, Cell junction","Membrane, Intellectual disability, Transmembrane, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Cardiomyopathy, Calcium, Cleavage on pair of basic residues, Cell junction, Cell adhesion, Repeat","",TRUE,"Cdh2","","Adherens junction, Cell membrane, Sarcolemma, Desmosome, Cell surface, Cell junction","Membrane, Intellectual disability, Transmembrane, Alternative splicing, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Cardiomyopathy, Calcium, Cleavage on pair of basic residues, Cell junction, Cell adhesion, Repeat","Miscellaneous","CadherinClassic;StructuralAndAdhesion","","",TRUE,"CellChatDB v1"
"CDH1_CDH1","CDH1_CDH1","CDH","Cdh1","Cdh1","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh1  - Cdh1",FALSE,"Cdh1","","Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome","Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation","",TRUE,"Cdh1","","Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome","Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation","Miscellaneous","CadherinClassic;StructuralAndAdhesion","","",TRUE,"CellChatDB v1"
"CDH1_ITGA1_ITGB1","CDH1_ITGA1_ITGB1","CDH1","Cdh1","ITGA2_ITGB1","","","","","PMID: 12392763","Cell-Cell Contact","Cdh1  - (Itga1+Itgb1)",TRUE,"Cdh1","","Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome","Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation","",TRUE,"Itga2, Itgb1","Integrin alpha chain, Integrin beta chain","Membrane, Ruffle membrane, Melanosome, Ruffle, Focal adhesion, Cell projection, Cleavage furrow, Recycling endosome, Invadopodium membrane, Lamellipodium, Cell membrane, Cell surface, Cell junction","Membrane, Host-virus interaction, Disulfide bond, Transmembrane, Host cell receptor for virus entry, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, 3D-structure, Cell adhesion, Magnesium, Repeat, Endosome, Alternative splicing, Cell projection, Cell membrane, Phosphoprotein, Acetylation, Isopeptide bond, Cell junction, Myogenesis, Ubl conjugation","Receptors","Integrin;Other_receptors","Adhesion receptor","",TRUE,"CellChatDB v1"
"CDH1_ITGAE_ITGB7","CDH1_ITGAE_ITGB7","CDH1","Cdh1","ITGAE_ITGB7","","","","","PMID: 9425167","Cell-Cell Contact","Cdh1  - (Itgae+Itgb7)",FALSE,"Cdh1","","Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome","Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation","",TRUE,"Itgae, Itgb7","Integrin alpha chain, Integrin beta chain","Membrane","Membrane, Disulfide bond, Transmembrane, Receptor, Glycoprotein, Signal, Reference proteome, Integrin, Metal-binding, Transmembrane helix, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Cell adhesion, Magnesium, Repeat, Host cell receptor for virus entry, Alternative splicing, Phosphoprotein, 3D-structure","Receptors","Integrin;Other_receptors","Adhesion receptor","",TRUE,"CellChatDB v1"
"CDH1_KLRG1","CDH1_KLRG1","CDH1","Cdh1","Klrg1","","","","","PMID: 19604491","Cell-Cell Contact","Cdh1  - Klrg1",FALSE,"Cdh1","","Adherens junction, Golgi apparatus, trans-Golgi network, Cell membrane, Cell junction, Endosome","Membrane, Disulfide bond, Transmembrane, Endosome, Alternative splicing, Repeat, Glycoprotein, Disease variant, Signal, Reference proteome, Metal-binding, Transmembrane helix, Cell membrane, Phosphoprotein, Direct protein sequencing, Calcium, Golgi apparatus, Cleavage on pair of basic residues, Ectodermal dysplasia, 3D-structure, Cell junction, Cell adhesion, Ubl conjugation","",TRUE,"Klrg1","","Cell membrane","Lectin, Immunity, Membrane, Reference proteome, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, Signal-anchor, Receptor, Alternative splicing, 3D-structure, Glycoprotein","Receptors","Class_E;SCAR","","",TRUE,"CellChatDB v1"
"CDH5_CDH5","CDH5_CDH5","CDH5","Cdh5","Cdh5","","","","","KEGG: mmu04514","Cell-Cell Contact","Cdh5  - Cdh5",FALSE,"Cdh5","","Cell membrane, Cell junction","Membrane, Transmembrane, Alternative splicing, Glycoprotein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Cell junction, Cell adhesion, Repeat","",TRUE,"Cdh5","","Cell membrane, Cell junction","Membrane, Transmembrane, Alternative splicing, Glycoprotein, Signal, Reference proteome, Metal-binding, Transmembrane helix, Phosphoprotein, Cell membrane, Direct protein sequencing, Calcium, Cleavage on pair of basic residues, Cell junction, Cell adhesion, Repeat","Miscellaneous","CadherinClassic;StructuralAndAdhesion","","",TRUE,"CellChatDB v1"
"CD1D1_CEACAM5","CD1D1_CEACAM5","CEACAM","Cd1d1","Ceacam5","","","","","PMID: 24104458","Cell-Cell Contact","Cd1d1  - Ceacam5",FALSE,"Cd1d1","","Basolateral cell membrane, Lysosome membrane, Cell membrane, Endosome membrane, Endoplasmic reticulum membrane","Lysosome, Immunity, Membrane, Signal, Reference proteome, Immunoglobulin domain, Cell membrane, Transmembrane helix, Disulfide bond, Innate immunity, Transmembrane, 3D-structure, Endosome, Endoplasmic reticulum, Glycoprotein","",TRUE,"Ceacam5","Immunoglobulin superfamily, CEA","Apical cell membrane, Cell membrane, GPI-anchor","Membrane, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, GPI-anchor, Disulfide bond, Cell membrane, Direct protein sequencing, Alternative splicing, Repeat, 3D-structure, Glycoprotein","Miscellaneous","IG_AdhesionProteins;StructuralAndAdhesion","","",NA,"CellChatDB v1"
"CD209A_CEACAM1","CD209A_CEACAM1","CEACAM","Cd209a","Ceacam1","","","","","PMID: 16282604; PMID: 6246332","Cell-Cell Contact","Cd209a  - Ceacam1",FALSE,"Cd209a","","Secreted, Cell membrane","Immunity, Membrane, Host-virus interaction, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Lectin, Endocytosis, Reference proteome, Metal-binding, Innate immunity, Transmembrane helix, Cell membrane, Calcium, Mannose-binding, 3D-structure, Cell adhesion, Repeat, Immunity, Membrane, Host-virus interaction, Secreted, Disulfide bond, Transmembrane, Signal-anchor, Host cell receptor for virus entry, Receptor, Alternative splicing, Adaptive immunity, Glycoprotein, Lectin, Endocytosis, Reference proteome, Metal-binding, Innate immunity, Transmembrane helix, Cell membrane, Calcium, Mannose-binding, 3D-structure, Repeat","secreted",TRUE,"Ceacam1","Immunoglobulin superfamily, CEA","Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Transmembrane, Cytoplasmic vesicle, Cell projection, Pyrrolidone carboxylic acid, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Lipoprotein, GPI-anchor, Oncogene, Apoptosis, Cell adhesion","Miscellaneous","IG_AdhesionProteins;StructuralAndAdhesion","Adhesion receptor","",TRUE,"CellChatDB v1"
"CD8A_CEACAM5","CD8A_CEACAM5","CEACAM","Cd8a","Ceacam5","","","","","PMID: 24104458","Cell-Cell Contact","Cd8a  - Ceacam5",FALSE,"Cd8a","","Cell membrane","Immunity, Membrane, Disulfide bond, Secreted, Transmembrane, Alternative splicing, Adaptive immunity, Glycoprotein, Disease variant, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, Transmembrane helix, Cell membrane, 3D-structure, Palmitate","secreted",TRUE,"Ceacam5","Immunoglobulin superfamily, CEA","Apical cell membrane, Cell membrane, GPI-anchor","Membrane, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, GPI-anchor, Disulfide bond, Cell membrane, Direct protein sequencing, Alternative splicing, Repeat, 3D-structure, Glycoprotein","Miscellaneous","IG_AdhesionProteins;StructuralAndAdhesion","","",NA,"CellChatDB v1"
"CEACAM1_CEACAM5","CEACAM1_CEACAM5","CEACAM","Ceacam1","Ceacam5","","","","","PMID: 11590190","Cell-Cell Contact","Ceacam1  - Ceacam5",FALSE,"Ceacam1","Immunoglobulin superfamily, CEA","Secreted, Apical cell membrane, Adherens junction, Basal cell membrane, Cell membrane, Cell junction, Lateral cell membrane, GPI-anchor, Cell surface","Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Membrane, Secreted, Disulfide bond, Transmembrane, Alternative splicing, Cytoplasmic vesicle, Glycoprotein, Cell projection, Signal, Reference proteome, Pyrrolidone carboxylic acid, Immunoglobulin domain, Cell membrane, Transmembrane helix, Phosphoprotein, Direct protein sequencing, 3D-structure, Cell junction, Repeat, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Alternative splicing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Membrane, Signal, Reference proteome, Immunoglobulin domain, Lipoprotein, GPI-anchor, Disulfide bond, Cell membrane, Oncogene, Apoptosis, Direct protein sequencing, Repeat, 3D-structure, Cell adhesion, Glycoprotein, Secreted, Signal, Reference proteome, Immunoglobulin domain, Glycoprotein, Disulfide bond, Repeat, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein, Signal, Reference proteome, Immunoglobulin domain, Disulfide bond, Secreted, Alternative splicing, Repeat, Glycoprotein","",TRUE,"Ceacam5","Immunoglobulin superfamily, CEA","Apical cell membrane, Cell membrane, GPI-anchor","Membrane, Signal, Reference proteome, Lipoprotein, Immunoglobulin domain, GPI-anchor, Disulfide bond, Cell membrane, Direct protein sequencing, Alternative splicing, Repeat, 3D-structure, Glycoprotein","Miscellaneous","IG_AdhesionProteins;StructuralAndAdhesion","","",NA,"CellChatDB v1"
